DIA,TMP,RH,PM10
12,13.2,18.0,22.0
12,12.8,17.0,18.0
12,12.9,13.0,17.0
12,12.7,11.0,17.0
12,13.3,7.0,7.0
12,12.9,13.0,13.0
12,13.6,15.0,56.0
12,17.2,12.0,55.0
12,19.9,7.0,66.0
12,21.7,3.0,42.0
12,22.4,5.0,49.0
12,23.2,8.0,77.0
12,23.9,9.0,93.0
12,23.3,7.0,100.0
12,22.9,7.0,78.0
12,21.0,8.0,59.0
12,18.5,6.0,42.0
12,16.4,5.0,35.0
12,15.1,5.0,28.0
12,14.5,4.0,23.0
12,14.3,5.0,8.0
12,13.9,7.0,15.0
13,13.1,8.0,1.0
13,12.9,7.0,8.0
13,12.7,8.0,12.0
13,11.4,11.0,12.0
13,11.3,13.0,15.0
13,10.9,14.0,16.0
13,15.4,15.0,26.0
13,18.0,14.0,30.0
13,19.6,11.0,52.0
13,20.9,8.0,67.0
13,21.6,7.0,54.0
13,22.5,5.0,67.0
13,23.0,5.0,98.0
13,23.1,6.0,119.0
13,22.0,7.0,94.0
13,19.5,8.0,68.0
13,17.6,12.0,51.0
13,15.2,14.0,55.0
13,13.9,17.0,44.0
13,12.9,20.0,50.0
13,12.0,23.0,41.0
13,11.5,28.0,23.0
14,10.9,32.0,21.0
14,10.6,27.0,13.0
14,10.3,25.0,16.0
14,9.7,28.0,37.0
14,10.2,25.0,27.0
14,10.5,20.0,23.0
14,12.7,16.0,28.0
14,15.5,8.0,19.0
14,17.1,5.0,14.0
14,18.8,3.0,14.0
14,20.4,3.0,40.0
14,21.9,4.0,37.0
14,23.3,3.0,48.0
14,23.5,3.0,43.0
14,24.9,3.0,47.0
14,24.9,8.0,57.0
14,21.7,14.0,78.0
14,19.0,17.0,76.0
14,16.8,21.0,61.0
14,15.3,23.0,57.0
14,14.5,23.0,50.0
14,13.9,25.0,52.0
14,13.4,25.0,48.0
15,13.2,23.0,46.0
15,12.5,23.0,50.0
15,12.1,21.0,49.0
15,12.1,12.0,28.0
15,11.4,13.0,22.0
15,10.8,19.0,32.0
15,10.9,29.0,39.0
15,13.5,29.0,38.0
15,16.3,23.0,36.0
15,18.9,16.0,46.0
15,20.8,12.0,31.0
15,22.5,12.0,53.0
15,22.4,10.0,60.0
15,26.1,8.0,60.0
15,27.1,8.0,64.0
15,26.1,9.0,99.0
15,24.9,11.0,137.0
15,22.6,13.0,124.0
15,20.0,16.0,94.0
15,18.0,19.0,68.0
15,16.5,25.0,72.0
15,15.2,28.0,55.0
15,14.6,28.0,53.0
15,14.3,25.0,52.0
16,14.5,22.0,51.0
16,13.8,23.0,38.0
16,13.0,27.0,33.0
16,12.7,28.0,31.0
16,12.2,29.0,50.0
16,11.9,29.0,63.0
16,12.0,29.0,65.0
16,15.0,24.0,82.0
16,18.0,19.0,58.0
16,20.2,16.0,46.0
16,21.8,15.0,48.0
16,23.1,14.0,62.0
16,24.5,13.0,66.0
16,26.5,11.0,70.0
16,27.2,11.0,78.0
16,27.7,11.0,78.0
16,26.8,13.0,80.0
16,23.9,16.0,75.0
16,20.8,20.0,78.0
16,18.9,25.0,68.0
16,17.8,28.0,53.0
16,16.7,30.0,50.0
16,16.2,31.0,51.0
16,15.9,31.0,45.0
17,15.6,31.0,43.0
17,15.1,32.0,32.0
17,14.6,32.0,38.0
17,14.4,29.0,35.0
17,14.0,28.0,23.0
17,13.5,27.0,39.0
17,13.3,30.0,52.0
17,15.7,26.0,60.0
17,18.5,24.0,45.0
17,23.7,15.0,97.0
17,25.6,12.0,87.0
17,24.6,12.0,78.0
17,25.4,11.0,70.0
17,25.5,11.0,71.0
17,23.2,12.0,63.0
17,22.2,19.0,76.0
17,21.2,19.0,90.0
17,20.0,22.0,94.0
17,19.0,24.0,76.0
17,17.7,26.0,52.0
17,16.5,28.0,58.0
17,16.0,28.0,56.0
18,15.7,27.0,55.0
18,16.0,24.0,47.0
18,15.3,23.0,31.0
18,15.0,22.0,31.0
18,14.2,24.0,18.0
18,14.0,26.0,37.0
18,14.0,27.0,48.0
18,15.8,24.0,40.0
18,18.0,20.0,42.0
18,20.7,16.0,33.0
18,23.1,15.0,52.0
18,24.4,11.0,69.0
18,25.6,10.0,39.0
18,27.0,8.0,43.0
18,28.4,8.0,44.0
18,28.1,8.0,44.0
18,25.4,13.0,90.0
18,23.8,18.0,101.0
18,21.6,17.0,103.0
18,20.0,18.0,77.0
18,18.7,19.0,69.0
18,17.4,21.0,49.0
18,16.7,22.0,39.0
18,16.1,22.0,39.0
19,15.9,22.0,14.0
19,15.2,29.0,45.0
19,14.5,39.0,65.0
19,13.6,38.0,55.0
19,13.0,39.0,64.0
19,12.5,47.0,55.0
19,12.4,50.0,58.0
19,12.6,57.0,69.0
19,14.0,55.0,74.0
19,16.2,45.0,67.0
19,19.1,36.0,51.0
19,21.2,27.0,58.0
19,22.6,22.0,66.0
19,24.7,19.0,75.0
19,24.2,21.0,82.0
19,22.8,23.0,83.0
19,21.9,23.0,83.0
19,22.1,25.0,77.0
19,18.2,40.0,161.0
19,16.7,42.0,137.0
19,15.5,44.0,116.0
19,14.1,48.0,107.0
19,13.4,51.0,92.0
19,12.8,53.0,87.0
20,11.9,54.0,89.0
20,11.2,55.0,80.0
20,11.4,52.0,61.0
20,11.4,47.0,51.0
20,8.5,59.0,65.0
20,8.4,61.0,70.0
20,10.4,50.0,67.0
20,12.4,48.0,48.0
20,14.9,40.0,84.0
20,18.4,30.0,71.0
20,20.6,25.0,82.0
20,22.3,20.0,76.0
20,22.9,20.0,79.0
20,24.3,19.0,73.0
20,24.1,22.0,81.0
20,24.0,23.0,96.0
20,22.8,25.0,112.0
20,21.1,25.0,70.0
20,18.9,28.0,64.0
20,17.3,22.0,74.0
20,16.3,22.0,61.0
20,15.5,24.0,43.0
20,14.9,26.0,53.0
20,14.1,32.0,49.0
21,13.6,34.0,46.0
21,13.2,36.0,41.0
21,13.0,34.0,36.0
21,13.0,34.0,23.0
21,12.6,33.0,34.0
21,12.3,33.0,44.0
21,11.8,35.0,38.0
21,13.8,32.0,40.0
21,16.3,28.0,58.0
21,18.4,23.0,56.0
21,20.8,19.0,59.0
21,22.3,17.0,69.0
21,23.7,15.0,73.0
21,25.0,15.0,64.0
21,22.2,21.0,88.0
21,21.1,22.0,93.0
21,21.1,22.0,90.0
21,19.5,24.0,82.0
21,17.1,30.0,47.0
21,15.7,30.0,78.0
21,14.9,32.0,41.0
21,14.6,32.0,47.0
22,14.2,33.0,53.0
22,13.7,34.0,50.0
22,13.3,34.0,45.0
22,13.1,34.0,35.0
22,12.0,39.0,59.0
22,12.3,34.0,46.0
22,12.0,37.0,46.0
22,14.0,34.0,49.0
22,16.3,29.0,57.0
22,18.2,25.0,62.0
22,20.0,22.0,73.0
22,21.9,19.0,77.0
22,23.2,17.0,82.0
22,24.7,16.0,82.0
22,25.1,15.0,85.0
22,23.8,16.0,83.0
22,21.8,25.0,96.0
22,15.8,45.0,116.0
22,15.8,47.0,71.0
22,15.9,41.0,58.0
22,16.4,40.0,51.0
22,15.9,36.0,51.0
22,14.7,37.0,54.0
22,14.7,35.0,45.0
23,14.4,37.0,36.0
23,14.1,37.0,30.0
23,13.7,39.0,32.0
23,13.1,41.0,34.0
23,13.3,39.0,32.0
23,13.6,38.0,41.0
23,12.8,39.0,55.0
23,13.9,37.0,61.0
23,17.1,29.0,64.0
23,19.5,26.0,72.0
23,20.8,23.0,100.0
23,21.4,21.0,87.0
23,22.7,20.0,67.0
23,23.0,20.0,63.0
23,23.1,21.0,81.0
23,18.9,35.0,103.0
23,17.9,29.0,68.0
23,12.5,59.0,83.0
23,12.0,76.0,56.0
23,12.6,69.0,64.0
23,13.1,56.0,49.0
23,11.7,64.0,61.0
23,12.0,61.0,53.0
24,12.2,59.0,40.0
24,12.5,57.0,47.0
24,12.6,54.0,49.0
24,12.1,52.0,37.0
24,11.5,53.0,41.0
24,11.2,51.0,50.0
24,11.1,51.0,43.0
24,12.8,47.0,56.0
24,16.1,39.0,59.0
24,18.4,34.0,54.0
24,19.7,31.0,66.0
24,22.1,24.0,54.0
24,22.7,24.0,59.0
24,21.9,25.0,85.0
24,17.7,34.0,77.0
24,11.2,66.0,51.0
24,12.2,65.0,33.0
24,14.3,55.0,41.0
24,11.3,76.0,44.0
24,12.2,74.0,53.0
24,11.3,76.0,51.0
24,10.9,76.0,45.0
24,11.0,68.0,21.0
24,11.7,58.0,27.0
25,11.7,59.0,30.0
25,10.4,69.0,22.0
25,8.8,85.0,13.0
25,8.8,87.0,28.0
25,8.8,86.0,30.0
25,8.8,87.0,23.0
25,9.1,83.0,31.0
25,10.7,72.0,27.0
25,12.7,64.0,40.0
25,15.8,52.0,60.0
25,18.2,45.0,45.0
25,18.9,42.0,67.0
25,20.8,33.0,60.0
25,19.6,35.0,58.0
25,19.6,36.0,59.0
25,21.4,29.0,35.0
25,18.7,33.0,38.0
25,14.8,54.0,44.0
25,10.3,81.0,39.0
25,9.8,90.0,27.0
25,8.8,98.0,19.0
25,8.2,99.0,5.0
25,7.6,99.0,30.0
26,8.3,99.0,5.0
26,8.5,99.0,20.0
26,8.0,99.0,17.0
26,7.8,96.0,24.0
26,8.0,92.0,29.0
26,8.7,85.0,8.0
26,11.4,76.0,17.0
26,12.2,77.0,64.0
26,14.6,68.0,76.0
26,17.1,58.0,85.0
26,18.0,51.0,79.0
26,19.2,45.0,34.0
26,19.7,42.0,34.0
26,19.3,41.0,52.0
26,15.6,58.0,46.0
26,15.5,54.0,32.0
26,16.0,53.0,23.0
26,15.9,52.0,49.0
26,14.5,56.0,53.0
26,13.5,58.0,54.0
26,13.5,54.0,52.0
26,13.1,52.0,64.0
26,12.5,54.0,42.0
27,11.8,59.0,44.0
27,11.2,63.0,62.0
27,11.3,65.0,58.0
27,10.7,69.0,37.0
27,10.0,69.0,48.0
27,9.9,72.0,40.0
27,10.2,71.0,39.0
27,12.7,64.0,47.0
27,15.6,53.0,45.0
27,18.0,46.0,68.0
27,19.0,40.0,38.0
27,21.8,34.0,29.0
27,21.3,33.0,53.0
27,22.1,24.0,54.0
27,21.2,25.0,50.0
27,21.6,25.0,53.0
27,20.6,22.0,52.0
27,18.5,24.0,41.0
27,16.6,30.0,34.0
27,15.7,35.0,19.0
27,15.0,38.0,17.0
27,14.1,40.0,15.0
27,13.7,47.0,34.0
27,13.4,47.0,37.0
28,13.1,45.0,21.0
28,12.9,43.0,37.0
28,12.0,46.0,37.0
28,11.6,50.0,40.0
28,11.0,54.0,34.0
28,10.8,54.0,34.0
28,10.8,54.0,38.0
28,13.7,39.0,39.0
28,15.9,30.0,38.0
28,17.7,26.0,42.0
28,19.0,24.0,34.0
28,20.2,21.0,33.0
28,21.9,20.0,36.0
28,23.5,16.0,29.0
28,24.0,14.0,31.0
28,23.9,16.0,38.0
28,22.1,22.0,50.0
28,20.6,27.0,41.0
28,18.7,29.0,50.0
28,17.1,29.0,48.0
28,16.4,27.0,33.0
28,14.9,25.0,53.0
28,14.0,22.0,65.0
28,13.5,21.0,56.0
29,13.1,23.0,59.0
29,13.2,25.0,43.0
29,12.8,28.0,59.0
29,12.5,29.0,51.0
29,11.5,32.0,48.0
29,11.3,31.0,55.0
29,11.1,32.0,70.0
29,12.9,28.0,80.0
29,15.4,27.0,78.0
29,17.5,26.0,84.0
29,19.5,24.0,80.0
29,21.5,18.0,57.0
29,21.9,18.0,43.0
29,22.6,18.0,46.0
29,22.8,20.0,56.0
29,22.4,18.0,48.0
29,22.3,16.0,53.0
29,21.1,17.0,45.0
29,18.7,21.0,27.0
29,16.2,23.0,47.0
29,14.9,25.0,45.0
29,13.8,28.0,28.0
29,13.0,29.0,40.0
29,12.9,29.0,29.0
30,12.7,30.0,17.0
30,12.5,31.0,26.0
30,11.9,32.0,31.0
30,11.2,31.0,23.0
30,11.7,31.0,14.0
30,11.0,33.0,8.0
30,11.1,31.0,30.0
30,13.1,26.0,24.0
30,15.6,20.0,23.0
30,17.6,12.0,28.0
30,19.0,8.0,23.0
30,20.2,8.0,27.0
30,21.0,10.0,35.0
30,22.3,10.0,37.0
30,22.8,10.0,32.0
30,23.0,10.0,51.0
30,22.6,9.0,44.0
30,20.7,10.0,46.0
30,18.7,12.0,41.0
30,16.0,16.0,38.0
30,14.4,19.0,46.0
30,14.0,20.0,39.0
30,13.6,21.0,45.0
30,13.5,21.0,33.0
1,12.9,22.0,17.0
1,12.6,23.0,16.0
1,12.2,24.0,23.0
1,11.3,26.0,36.0
1,11.6,24.0,35.0
1,11.6,24.0,44.0
1,11.1,25.0,34.0
1,13.6,21.0,37.0
1,16.3,18.0,42.0
1,18.7,16.0,57.0
1,20.8,8.0,45.0
1,21.6,4.0,10.0
1,22.7,4.0,29.0
1,23.8,5.0,24.0
1,24.2,5.0,39.0
1,25.8,5.0,36.0
1,23.9,6.0,38.0
1,22.8,7.0,38.0
1,20.9,12.0,56.0
1,18.8,17.0,58.0
1,17.1,20.0,65.0
1,16.0,21.0,64.0
1,15.4,22.0,56.0
1,14.5,24.0,42.0
2,13.6,26.0,52.0
2,12.8,28.0,61.0
2,12.3,32.0,61.0
2,11.6,35.0,48.0
2,11.2,36.0,53.0
2,11.0,36.0,63.0
2,10.7,38.0,66.0
2,13.6,30.0,63.0
2,16.0,26.0,58.0
2,18.6,22.0,59.0
2,20.8,16.0,56.0
2,22.5,12.0,65.0
2,23.1,12.0,61.0
2,24.7,10.0,63.0
2,25.4,10.0,82.0
2,24.8,10.0,78.0
2,24.4,11.0,73.0
2,21.8,15.0,69.0
2,19.7,25.0,123.0
2,18.2,30.0,103.0
2,15.1,40.0,109.0
2,14.3,43.0,68.0
2,12.0,56.0,55.0
2,10.9,62.0,48.0
3,10.8,62.0,43.0
3,10.8,67.0,47.0
3,10.0,72.0,43.0
3,9.2,74.0,17.0
3,9.0,75.0,17.0
3,8.7,77.0,22.0
3,8.6,78.0,18.0
3,9.5,74.0,26.0
3,11.1,66.0,50.0
3,13.4,56.0,57.0
3,16.3,46.0,47.0
3,18.4,40.0,65.0
3,20.1,35.0,81.0
3,19.8,33.0,88.0
3,20.3,29.0,75.0
3,23.3,22.0,58.0
3,22.3,23.0,59.0
3,19.3,29.0,60.0
3,17.7,33.0,50.0
3,16.6,36.0,43.0
3,15.9,39.0,43.0
3,14.6,50.0,60.0
3,13.6,51.0,58.0
3,13.3,48.0,39.0
4,12.6,46.0,50.0
4,11.7,50.0,61.0
4,10.9,53.0,63.0
4,10.6,59.0,66.0
4,10.3,59.0,62.0
4,10.4,58.0,72.0
4,10.0,65.0,87.0
4,11.9,60.0,68.0
4,15.2,46.0,78.0
4,17.5,37.0,82.0
4,20.1,22.0,86.0
4,20.5,19.0,82.0
4,22.0,18.0,63.0
4,23.0,19.0,67.0
4,21.0,25.0,80.0
4,20.2,24.0,80.0
4,20.7,21.0,79.0
4,19.8,20.0,72.0
4,17.8,22.0,67.0
4,15.3,26.0,62.0
4,13.5,28.0,61.0
4,12.4,29.0,71.0
4,11.8,27.0,69.0
4,11.3,26.0,73.0
5,10.6,28.0,67.0
5,9.7,31.0,49.0
5,9.1,30.0,52.0
5,8.8,28.0,50.0
5,8.3,30.0,34.0
5,8.5,31.0,50.0
5,8.3,31.0,51.0
5,11.4,24.0,56.0
5,14.5,18.0,46.0
5,17.0,15.0,38.0
5,19.5,8.0,43.0
5,20.8,4.0,27.0
5,22.3,4.0,7.0
5,23.9,5.0,23.0
5,25.0,5.0,36.0
5,25.5,5.0,26.0
5,25.2,8.0,23.0
5,23.6,11.0,39.0
5,20.3,17.0,53.0
5,17.2,23.0,58.0
5,16.1,25.0,63.0
5,15.1,32.0,56.0
5,13.7,40.0,51.0
5,12.4,42.0,49.0
6,11.8,45.0,48.0
6,10.8,46.0,41.0
6,10.1,48.0,38.0
6,9.5,46.0,36.0
6,8.9,49.0,39.0
6,8.6,53.0,56.0
6,8.7,52.0,73.0
6,10.6,48.0,60.0
6,13.4,41.0,83.0
6,15.9,35.0,89.0
6,18.2,30.0,99.0
6,20.4,25.0,98.0
6,21.4,21.0,89.0
6,23.0,17.0,76.0
6,23.3,16.0,78.0
6,21.2,17.0,72.0
6,20.7,18.0,81.0
6,19.6,24.0,68.0
6,18.3,28.0,62.0
6,16.3,32.0,67.0
6,14.9,36.0,63.0
6,14.2,37.0,59.0
6,13.6,39.0,65.0
6,13.0,40.0,64.0
7,12.7,39.0,64.0
7,12.3,38.0,70.0
7,12.2,37.0,61.0
7,12.3,34.0,53.0
7,11.6,34.0,61.0
7,11.6,33.0,58.0
7,11.4,36.0,60.0
7,12.8,34.0,77.0
7,15.8,25.0,76.0
7,18.0,25.0,77.0
7,20.2,21.0,79.0
7,21.9,16.0,79.0
7,23.2,13.0,82.0
7,24.4,12.0,72.0
7,24.4,12.0,72.0
7,22.3,14.0,76.0
7,21.3,21.0,80.0
7,21.4,20.0,79.0
7,19.1,25.0,74.0
7,16.8,31.0,73.0
7,16.0,31.0,67.0
7,14.7,34.0,66.0
7,14.2,35.0,70.0
7,13.8,36.0,74.0
8,13.4,36.0,69.0
8,13.4,32.0,60.0
8,12.7,32.0,48.0
8,12.0,36.0,53.0
8,11.5,37.0,55.0
8,11.4,36.0,53.0
8,11.5,35.0,56.0
8,13.5,32.0,62.0
8,16.5,25.0,69.0
8,19.6,16.0,45.0
8,21.2,18.0,60.0
8,22.8,15.0,64.0
8,23.7,12.0,53.0
8,23.8,13.0,36.0
8,22.5,15.0,52.0
8,22.2,17.0,68.0
8,20.1,23.0,70.0
8,17.8,32.0,87.0
8,17.9,34.0,74.0
8,16.8,34.0,63.0
8,16.1,35.0,64.0
8,16.2,34.0,43.0
8,15.0,32.0,70.0
8,13.9,38.0,63.0
9,14.5,33.0,64.0
9,14.2,32.0,57.0
9,14.3,27.0,48.0
9,13.9,27.0,47.0
9,13.3,28.0,37.0
9,12.3,30.0,50.0
9,12.2,28.0,52.0
9,14.6,23.0,48.0
9,17.3,21.0,51.0
9,17.9,25.0,92.0
9,20.7,18.0,83.0
9,22.3,15.0,64.0
9,23.9,13.0,63.0
9,24.8,12.0,77.0
9,24.8,12.0,77.0
9,23.0,14.0,78.0
9,21.8,18.0,80.0
9,20.8,21.0,75.0
9,19.6,24.0,75.0
9,17.9,27.0,75.0
9,16.6,22.0,80.0
9,15.4,22.0,59.0
9,15.1,23.0,58.0
9,14.7,23.0,56.0
10,14.3,23.0,47.0
10,14.1,24.0,54.0
10,13.7,26.0,50.0
10,13.6,27.0,35.0
10,13.4,27.0,59.0
10,13.1,26.0,63.0
10,12.8,26.0,69.0
10,14.4,26.0,67.0
10,16.9,20.0,57.0
10,19.5,16.0,65.0
10,21.4,15.0,67.0
10,22.8,13.0,67.0
10,24.0,12.0,61.0
10,24.8,12.0,64.0
10,22.7,14.0,71.0
10,22.6,15.0,88.0
10,21.2,20.0,85.0
10,21.3,19.0,73.0
10,19.5,16.0,93.0
10,17.0,19.0,70.0
10,15.8,21.0,70.0
10,15.3,22.0,54.0
10,15.0,22.0,40.0
10,14.4,24.0,36.0
11,14.4,24.0,57.0
11,14.2,25.0,47.0
11,13.9,27.0,50.0
11,13.6,30.0,59.0
11,13.2,30.0,57.0
11,12.1,34.0,63.0
11,12.2,35.0,74.0
11,14.2,31.0,86.0
11,17.0,25.0,61.0
11,19.0,22.0,66.0
11,21.0,20.0,63.0
11,21.5,19.0,64.0
11,23.9,17.0,76.0
11,23.4,18.0,74.0
11,22.0,20.0,75.0
11,21.6,21.0,89.0
11,21.6,19.0,83.0
11,19.2,31.0,89.0
11,15.6,58.0,162.0
11,13.7,68.0,110.0
11,13.1,72.0,83.0
11,12.8,73.0,78.0
11,12.3,76.0,64.0
12,11.7,80.0,54.0
12,11.1,83.0,72.0
12,10.9,81.0,69.0
12,10.5,80.0,63.0
12,10.7,76.0,57.0
12,10.1,83.0,63.0
12,10.3,82.0,64.0
12,11.3,77.0,60.0
12,13.5,64.0,60.0
12,15.9,56.0,65.0
12,17.8,49.0,72.0
12,18.4,45.0,85.0
12,19.2,42.0,81.0
12,21.1,34.0,77.0
12,20.6,31.0,64.0
12,18.8,38.0,54.0
12,18.2,41.0,93.0
12,14.6,65.0,111.0
12,12.8,73.0,44.0
12,12.2,75.0,34.0
12,11.9,73.0,17.0
12,10.9,73.0,18.0
12,11.1,75.0,15.0
12,11.1,75.0,13.0
13,10.9,74.0,12.0
13,10.6,77.0,14.0
13,10.4,81.0,16.0
13,10.3,81.0,10.0
13,10.2,82.0,23.0
13,10.4,80.0,25.0
13,10.7,79.0,33.0
13,10.6,81.0,42.0
13,10.6,81.0,42.0
13,12.1,74.0,46.0
13,14.0,65.0,26.0
13,16.2,55.0,33.0
13,18.1,47.0,53.0
13,14.8,59.0,65.0
13,13.5,71.0,52.0
13,14.8,66.0,37.0
13,12.2,78.0,46.0
13,10.1,96.0,25.0
13,9.9,99.0,2.0
13,9.7,99.0,6.0
13,9.5,99.0,8.0
13,9.4,99.0,2.0
13,9.3,99.0,6.0
13,9.2,99.0,3.0
14,9.1,99.0,5.0
14,8.9,99.0,13.0
14,8.8,99.0,9.0
14,8.8,99.0,10.0
14,8.9,99.0,11.0
14,8.8,99.0,14.0
14,8.8,99.0,5.0
14,9.6,98.0,13.0
14,11.1,91.0,21.0
14,12.9,77.0,28.0
14,13.8,71.0,28.0
14,14.0,65.0,36.0
14,17.4,53.0,34.0
14,20.5,42.0,47.0
14,21.3,38.0,42.0
14,19.3,41.0,46.0
14,18.0,46.0,48.0
14,15.2,61.0,52.0
14,13.3,66.0,29.0
14,12.8,72.0,35.0
14,12.0,77.0,29.0
14,11.7,79.0,28.0
14,11.8,80.0,39.0
14,11.6,82.0,17.0
15,11.3,85.0,26.0
15,10.3,85.0,34.0
15,9.9,90.0,39.0
15,9.2,92.0,36.0
15,8.9,86.0,34.0
15,8.3,88.0,31.0
15,8.5,85.0,38.0
15,11.0,78.0,42.0
15,13.6,65.0,58.0
15,16.4,56.0,47.0
15,18.4,50.0,65.0
15,19.7,44.0,70.0
15,20.6,38.0,68.0
15,21.7,33.0,54.0
15,21.4,34.0,56.0
15,18.7,44.0,47.0
15,16.2,49.0,48.0
15,16.9,50.0,55.0
15,15.9,54.0,52.0
15,15.6,54.0,57.0
15,14.6,56.0,46.0
15,14.0,60.0,47.0
15,13.9,60.0,54.0
15,13.0,69.0,42.0
16,12.9,65.0,12.0
16,12.2,66.0,19.0
16,11.7,68.0,14.0
16,11.2,72.0,25.0
16,10.6,75.0,36.0
16,10.7,74.0,36.0
16,11.6,71.0,33.0
16,14.4,58.0,59.0
16,16.2,51.0,58.0
16,18.4,48.0,66.0
16,20.6,41.0,70.0
16,23.0,28.0,34.0
16,23.5,25.0,46.0
16,24.2,22.0,64.0
16,22.6,22.0,63.0
16,20.5,28.0,75.0
16,18.9,37.0,88.0
16,18.4,38.0,55.0
16,17.1,42.0,52.0
16,15.2,50.0,38.0
16,14.2,53.0,41.0
16,13.8,55.0,33.0
16,12.4,65.0,28.0
16,12.1,63.0,30.0
17,12.3,59.0,39.0
17,12.6,52.0,27.0
17,13.1,50.0,17.0
17,12.9,50.0,21.0
17,12.4,54.0,25.0
17,11.9,56.0,45.0
17,11.7,56.0,53.0
17,14.3,46.0,51.0
17,16.9,41.0,44.0
17,19.6,32.0,46.0
17,21.7,28.0,45.0
17,23.1,23.0,34.0
17,24.0,22.0,42.0
17,23.8,23.0,51.0
17,25.0,20.0,39.0
17,26.3,18.0,38.0
17,24.2,20.0,44.0
17,21.4,28.0,34.0
17,16.6,48.0,39.0
17,15.0,55.0,41.0
17,13.9,60.0,29.0
17,13.5,58.0,23.0
17,14.1,50.0,5.0
18,12.6,60.0,17.0
18,12.6,55.0,20.0
18,12.6,54.0,12.0
18,12.8,51.0,4.0
18,11.7,55.0,17.0
18,10.2,65.0,17.0
18,11.5,57.0,21.0
18,14.5,45.0,26.0
18,16.7,42.0,21.0
18,18.8,40.0,34.0
18,21.0,33.0,46.0
18,23.2,28.0,44.0
18,24.5,24.0,47.0
18,25.9,19.0,32.0
18,26.5,17.0,14.0
18,26.6,16.0,28.0
18,23.1,21.0,74.0
18,21.0,33.0,53.0
18,18.9,41.0,20.0
18,17.6,46.0,45.0
18,14.8,63.0,43.0
18,12.0,82.0,33.0
18,13.0,73.0,14.0
18,13.1,71.0,19.0
19,13.0,70.0,30.0
19,13.0,68.0,27.0
19,12.3,67.0,28.0
19,11.9,66.0,25.0
19,11.6,67.0,15.0
19,12.0,63.0,5.0
19,12.3,62.0,35.0
19,14.1,57.0,44.0
19,16.4,50.0,43.0
19,19.6,41.0,42.0
19,20.9,38.0,47.0
19,23.1,31.0,42.0
19,24.4,25.0,38.0
19,25.7,20.0,18.0
19,25.9,17.0,25.0
19,24.1,20.0,36.0
19,21.0,27.0,26.0
19,20.0,33.0,33.0
19,18.3,38.0,41.0
19,16.3,47.0,45.0
19,15.7,49.0,24.0
19,14.4,58.0,34.0
19,14.4,58.0,5.0
19,14.2,55.0,11.0
20,14.2,50.0,17.0
20,12.2,64.0,7.0
20,12.7,53.0,16.0
20,12.1,60.0,10.0
20,12.7,54.0,8.0
20,13.1,51.0,35.0
20,14.7,46.0,43.0
20,16.9,46.0,40.0
20,19.3,40.0,47.0
20,22.0,31.0,39.0
20,24.1,28.0,42.0
20,24.9,26.0,53.0
20,22.7,31.0,47.0
20,24.6,24.0,37.0
20,20.6,33.0,51.0
20,20.2,35.0,39.0
20,19.5,36.0,24.0
20,19.0,38.0,32.0
20,15.9,54.0,53.0
20,14.5,61.0,54.0
20,15.7,52.0,23.0
20,15.1,51.0,39.0
20,14.6,52.0,22.0
21,15.1,49.0,18.0
21,14.7,51.0,14.0
21,14.5,51.0,31.0
21,13.2,57.0,1.0
21,12.7,60.0,37.0
21,12.7,59.0,40.0
21,13.0,58.0,33.0
21,15.3,51.0,39.0
21,17.5,42.0,34.0
21,20.1,36.0,51.0
21,22.2,29.0,59.0
21,24.1,25.0,59.0
21,23.7,25.0,72.0
21,24.1,23.0,55.0
21,24.6,21.0,41.0
21,22.6,24.0,60.0
21,22.3,23.0,50.0
21,22.8,22.0,46.0
21,21.0,31.0,38.0
21,19.1,46.0,49.0
21,18.2,48.0,42.0
21,17.2,51.0,42.0
21,16.2,53.0,28.0
21,15.4,56.0,41.0
22,14.5,59.0,35.0
22,13.7,61.0,57.0
22,13.2,63.0,45.0
22,12.9,62.0,42.0
22,12.7,62.0,44.0
22,13.0,58.0,34.0
22,12.9,57.0,13.0
22,14.9,52.0,71.0
22,17.1,47.0,84.0
22,19.4,33.0,49.0
22,21.5,25.0,78.0
22,23.4,18.0,67.0
22,24.9,15.0,67.0
22,26.5,12.0,48.0
22,27.5,10.0,44.0
22,26.2,11.0,58.0
22,9.5,95.0,29.0
22,9.4,96.0,17.0
22,10.5,84.0,13.0
22,11.0,74.0,7.0
23,11.1,72.0,24.0
23,11.9,63.0,18.0
23,11.7,60.0,19.0
23,11.2,64.0,19.0
23,11.4,61.0,12.0
23,11.9,56.0,8.0
23,11.3,61.0,38.0
23,12.9,56.0,60.0
23,15.3,45.0,55.0
23,17.7,39.0,49.0
23,20.1,35.0,44.0
23,21.9,31.0,44.0
23,23.6,27.0,50.0
23,23.7,24.0,74.0
23,23.0,22.0,43.0
23,22.4,24.0,53.0
23,21.1,31.0,38.0
23,10.9,85.0,43.0
23,10.2,92.0,22.0
23,9.7,99.0,40.0
23,9.6,96.0,19.0
23,10.6,79.0,17.0
23,11.3,74.0,7.0
23,10.5,75.0,14.0
24,10.1,76.0,21.0
24,10.9,66.0,20.0
24,10.8,65.0,16.0
24,9.4,74.0,30.0
24,9.3,70.0,10.0
24,9.4,68.0,29.0
24,10.3,65.0,57.0
24,12.4,59.0,52.0
24,13.9,54.0,50.0
